"id","datetime","pm1","pm2_5","pm10"
"41","2023-09-08 18:38:44.515590","2","3","3"
"42","2023-09-08 18:38:45.353914","2","3","3"
"43","2023-09-08 18:38:46.260440","2","3","3"
"44","2023-09-08 18:38:47.097178","1","2","2"
"45","2023-09-08 18:38:47.934574","1","2","2"
"46","2023-09-08 18:38:48.840353","1","2","2"
"47","2023-09-08 18:38:49.680514","1","2","2"
"48","2023-09-08 18:38:50.516850","1","2","2"
"49","2023-09-08 18:38:51.424675","1","2","2"
"50","2023-09-08 18:38:52.261465","1","2","2"
"51","2023-09-08 18:38:53.098325","1","2","2"
"52","2023-09-08 18:38:54.006079","1","2","2"
"53","2023-09-08 18:38:54.842466","1","2","2"
"54","2023-09-08 18:38:55.679831","1","2","2"
"55","2023-09-08 18:38:56.585614","2","3","3"
"56","2023-09-08 18:38:57.424318","2","3","3"
"57","2023-09-08 18:38:58.260926","2","3","3"
"58","2023-09-08 18:38:59.166629","2","3","3"
"59","2023-09-08 18:39:00.006049","2","3","3"
"60","2023-09-08 18:39:00.842538","2","3","3"
"61","2023-09-08 18:39:01.749305","2","3","3"
"62","2023-09-08 18:39:02.586122","2","3","3"
"63","2023-09-08 18:39:03.424212","2","3","3"
"64","2023-09-08 18:39:04.330697","2","3","3"
"65","2023-09-08 18:39:05.168733","2","3","3"
"66","2023-09-08 18:39:06.005065","2","3","3"
"67","2023-09-08 18:39:06.911144","1","2","2"
"68","2023-09-08 18:39:07.749059","1","2","2"
"69","2023-09-08 18:39:08.585597","0","1","1"
"70","2023-09-08 18:39:09.493513","0","1","1"
"71","2023-09-08 18:39:10.330154","0","1","1"
"72","2023-09-08 18:39:11.167256","1","2","2"
"73","2023-09-08 18:39:12.076171","1","2","2"
"74","2023-09-08 18:39:12.911712","1","2","2"
"75","2023-09-08 18:39:13.750151","1","2","2"
"76","2023-09-08 18:39:14.656638","1","2","2"
"77","2023-09-08 18:39:15.493753","1","2","2"
"78","2023-09-08 18:39:16.331321","1","2","2"
"79","2023-09-08 18:39:17.238036","1","2","2"
"80","2023-09-08 18:39:18.075333","1","2","2"
"81","2023-09-08 18:39:18.911884","1","2","2"
"82","2023-09-08 18:39:19.819421","1","2","2"
"83","2023-09-08 18:39:20.655716","1","2","2"
"84","2023-09-08 18:39:21.494859","1","2","2"
"85","2023-09-08 18:39:22.400484","1","2","2"
"86","2023-09-08 18:39:23.239162","1","2","2"
"87","2023-09-08 18:39:24.075271","1","2","2"
"88","2023-09-08 18:39:24.981894","1","2","2"
"89","2023-09-08 18:39:25.819863","1","2","2"
"90","2023-09-08 18:39:26.656425","1","2","2"
"91","2023-09-08 18:39:27.564587","1","1","1"
"92","2023-09-08 18:39:28.400964","1","1","1"
"93","2023-09-08 18:39:29.239497","1","1","1"
"94","2023-09-08 18:39:30.147046","1","2","2"
"95","2023-09-08 18:39:30.982504","1","2","2"
"96","2023-09-08 18:39:31.820781","1","2","2"
"97","2023-09-08 18:39:32.727607","1","2","2"
"98","2023-09-08 18:39:33.564575","1","2","2"
"99","2023-09-08 18:39:34.402226","1","2","2"
"100","2023-09-08 18:39:35.308774","1","2","2"
"101","2023-09-08 18:39:36.146949","1","2","2"
"102","2023-09-08 18:39:36.983117","1","2","2"
"103","2023-09-08 18:39:37.891510","1","2","2"
"104","2023-09-08 18:39:38.727617","1","2","2"
"105","2023-09-08 18:39:39.565071","1","2","2"
"106","2023-09-08 18:39:40.472593","1","2","2"
"107","2023-09-08 18:39:41.311272","1","2","2"
"108","2023-09-08 18:39:42.147068","1","2","2"
"109","2023-09-08 18:39:43.052353","1","2","2"
"110","2023-09-08 18:39:43.891084","1","2","2"
"111","2023-09-08 18:39:44.727971","1","2","2"
"112","2023-09-08 18:39:45.635779","1","2","2"
"113","2023-09-08 18:39:46.473602","1","2","2"
"114","2023-09-08 18:39:47.310863","1","2","2"
"115","2023-09-08 18:39:48.217947","1","2","2"
"116","2023-09-08 18:39:49.053412","1","2","2"
"117","2023-09-08 18:39:49.892388","1","2","2"
"118","2023-09-08 18:39:50.799332","1","2","2"
"119","2023-09-08 18:39:51.637466","1","2","2"
"120","2023-09-08 18:39:52.474094","1","2","2"
"121","2023-09-08 18:39:53.380909","1","3","3"
"122","2023-09-08 18:39:54.218150","1","3","3"
"123","2023-09-08 18:39:55.055894","1","3","3"
"124","2023-09-08 18:39:55.962586","1","2","2"
"125","2023-09-08 18:39:57.772317","1","2","2"
"126","2023-09-08 18:39:58.508371","1","2","2"
"127","2023-09-08 18:39:59.196297","1","2","2"
"128","2023-09-08 18:39:59.857130","1","2","2"
"129","2023-09-08 18:40:00.575532","1","2","2"
"130","2023-09-08 18:40:01.259993","1","2","2"
"131","2023-09-08 18:40:01.964119","1","2","2"
"132","2023-09-08 18:40:02.800558","1","2","2"
"133","2023-09-08 18:40:03.708853","1","2","2"
"134","2023-09-08 18:40:04.543128","1","2","2"
"135","2023-09-08 18:40:05.385033","1","2","2"
"136","2023-09-08 18:40:06.290387","1","2","2"
"137","2023-09-08 18:40:07.127166","1","2","2"
"138","2023-09-08 18:40:07.964495","1","2","2"
"139","2023-09-08 18:40:08.871450","1","2","2"
"140","2023-09-08 18:40:09.709038","1","2","2"
"141","2023-09-08 18:40:10.543717","1","2","2"
"142","2023-09-08 18:40:11.453435","1","3","3"
"143","2023-09-08 18:40:12.290472","1","3","3"
"144","2023-09-08 18:40:13.128125","1","3","3"
"145","2023-09-08 18:40:14.035047","1","3","3"
"146","2023-09-08 18:40:14.872615","1","3","3"
"147","2023-09-08 18:40:15.710215","1","3","3"
"148","2023-09-08 18:40:16.617014","1","3","3"
"149","2023-09-08 18:40:17.454613","1","3","3"
"150","2023-09-08 18:40:18.291233","1","3","3"
"151","2023-09-08 18:40:19.198547","1","3","3"
"152","2023-09-08 18:40:20.035523","1","3","3"
"153","2023-09-08 18:40:21.340641","1","3","3"
"154","2023-09-08 18:40:21.976287","1","3","3"
"155","2023-09-08 18:40:22.679188","1","3","3"
"156","2023-09-08 18:40:23.455202","1","3","3"
"157","2023-09-08 18:40:24.362954","1","3","3"
"158","2023-09-08 18:40:25.199341","1","3","3"
"159","2023-09-08 18:40:26.036835","1","3","3"
"160","2023-09-08 18:40:26.942912","1","2","2"
"161","2023-09-08 18:40:27.784156","1","2","2"
"162","2023-09-08 18:40:28.618044","1","2","2"
"163","2023-09-08 18:40:29.525375","1","2","2"
"164","2023-09-08 18:40:30.362666","1","2","2"
"165","2023-09-08 18:40:31.514460","1","2","2"
"166","2023-09-08 18:40:32.107533","1","2","2"
"167","2023-09-08 18:40:32.943759","1","2","2"
"168","2023-09-08 18:40:33.781123","1","2","2"
"169","2023-09-08 18:40:34.689960","1","2","2"
"170","2023-09-08 18:40:35.525752","1","2","2"
"171","2023-09-08 18:40:36.362687","1","2","2"
"172","2023-09-08 18:40:37.270703","1","1","1"
"173","2023-09-08 18:40:38.107225","1","1","1"
"174","2023-09-08 18:40:38.944080","1","1","1"
"175","2023-09-08 18:40:39.851429","0","1","1"
"176","2023-09-08 18:40:40.687703","0","1","1"
"177","2023-09-08 18:40:41.526323","0","1","1"
"178","2023-09-08 18:40:42.433449","0","1","1"
"179","2023-09-08 18:40:43.270665","0","1","1"
"180","2023-09-08 18:40:44.107987","0","1","1"
"181","2023-09-08 18:40:45.014124","0","1","1"
"182","2023-09-08 18:40:45.852056","0","1","1"
"183","2023-09-08 18:40:46.688268","0","1","1"
"184","2023-09-08 18:40:47.595668","0","1","1"
"185","2023-09-08 18:40:48.433325","0","1","1"
"186","2023-09-08 18:40:49.270630","0","1","1"
"187","2023-09-08 18:40:50.178657","0","1","1"
"188","2023-09-08 18:40:51.014298","0","1","1"
"189","2023-09-08 18:40:51.852646","0","1","1"
"190","2023-09-08 18:40:52.758808","0","1","1"
"191","2023-09-08 18:40:53.596438","0","1","1"
"192","2023-09-08 18:40:54.434715","0","1","1"
"193","2023-09-08 18:40:55.341101","0","1","1"
"194","2023-09-08 18:40:56.178531","0","1","1"
"195","2023-09-08 18:40:57.016142","0","1","1"
"196","2023-09-08 18:40:57.922291","1","1","1"
"197","2023-09-08 18:40:58.758387","1","1","1"
"198","2023-09-08 18:40:59.597336","1","1","1"
"199","2023-09-08 18:41:00.504371","1","1","1"
"200","2023-09-08 18:41:01.342117","1","1","1"
"201","2023-09-08 18:41:02.179560","1","1","1"
"202","2023-09-08 18:41:03.085814","1","1","1"
"203","2023-09-08 18:41:03.923397","1","1","1"
"204","2023-09-08 18:41:04.760744","1","1","1"
"205","2023-09-08 18:41:05.667250","1","2","2"
"206","2023-09-08 18:41:06.503891","1","2","2"
"207","2023-09-08 18:41:07.342696","1","2","2"
"208","2023-09-08 18:41:08.249064","2","2","2"
"209","2023-09-08 18:41:09.086795","2","2","2"
"210","2023-09-08 18:41:09.924437","2","2","2"
"211","2023-09-08 18:41:10.829894","2","2","2"
"212","2023-09-08 18:41:11.668560","2","2","2"
"213","2023-09-08 18:41:12.504220","2","2","2"
"214","2023-09-08 18:41:13.412812","1","1","1"
"215","2023-09-08 18:41:14.250606","1","1","1"
"216","2023-09-08 18:41:15.087820","1","1","1"
"217","2023-09-08 18:41:15.994610","2","2","2"
"218","2023-09-08 18:41:16.830685","2","2","2"
"219","2023-09-08 18:41:17.669217","2","2","2"
"220","2023-09-08 18:41:18.575229","2","2","2"
"221","2023-09-08 18:41:19.414515","2","2","2"
"222","2023-09-08 18:41:20.251453","2","2","2"
"223","2023-09-08 18:41:21.158443","2","2","2"
"224","2023-09-08 18:41:21.995988","2","2","2"
"225","2023-09-08 18:41:22.833829","2","2","2"
"226","2023-09-08 18:41:23.739863","1","2","2"
"227","2023-09-08 18:41:24.577540","1","2","2"
"228","2023-09-08 18:41:25.415510","1","2","2"
"229","2023-09-08 18:41:26.322015","1","2","2"
"230","2023-09-08 18:41:27.159512","1","2","2"
"231","2023-09-08 18:41:27.996766","1","2","2"
"232","2023-09-08 18:41:28.903363","1","2","2"
"233","2023-09-08 18:41:29.741096","1","2","2"
"234","2023-09-08 18:41:30.577453","1","2","2"
"235","2023-09-08 18:41:31.484878","1","2","2"
"236","2023-09-08 18:41:32.321892","1","2","2"
"237","2023-09-08 18:41:33.159755","1","2","2"
"238","2023-09-08 18:41:34.066696","1","2","2"
"239","2023-09-08 18:41:34.903370","1","2","2"
"240","2023-09-08 18:41:35.742000","1","2","2"
"241","2023-09-08 18:41:36.647999","1","2","2"
"242","2023-09-08 18:41:37.486884","1","2","2"
"243","2023-09-08 18:41:38.323881","1","2","2"
"244","2023-09-08 18:41:39.231111","1","3","3"
"245","2023-09-08 18:41:40.068314","0","2","2"
"246","2023-09-08 18:41:40.905617","0","2","2"
"247","2023-09-08 18:41:41.812136","1","3","3"
"248","2023-09-08 18:41:42.649708","2","4","4"
"249","2023-09-08 18:41:43.488392","2","4","4"
"250","2023-09-08 18:41:44.394500","1","4","4"
"251","2023-09-08 18:41:45.232451","1","4","4"
"252","2023-09-08 18:41:46.070157","1","4","4"
"253","2023-09-08 18:41:46.975488","1","4","4"
"254","2023-09-08 18:41:47.814961","1","4","4"
"255","2023-09-08 18:41:48.651492","1","4","4"
"256","2023-09-08 18:41:49.559229","1","4","4"
"257","2023-09-08 18:41:50.395919","1","4","4"
"258","2023-09-08 18:41:51.233741","1","4","4"
"259","2023-09-08 18:41:52.141945","2","4","4"
"260","2023-09-08 18:41:52.979008","2","4","4"
"261","2023-09-08 18:41:53.817216","2","4","4"
"262","2023-09-08 18:41:54.726090","2","4","5"
"263","2023-09-08 18:41:55.561792","2","4","5"
"264","2023-09-08 18:41:56.398285","2","4","5"
"265","2023-09-08 18:41:57.305314","2","4","5"
"266","2023-09-08 18:41:58.142580","2","4","5"
"267","2023-09-08 18:41:58.980769","2","4","5"
"268","2023-09-08 18:41:59.886928","1","4","7"
"269","2023-09-08 18:42:00.725053","1","4","7"
"270","2023-09-08 18:42:01.561606","1","4","7"
"271","2023-09-08 18:42:02.469309","1","4","7"
"272","2023-09-08 18:42:03.307056","1","4","7"
"273","2023-09-08 18:42:04.143946","1","4","7"
"274","2023-09-08 18:42:05.051619","1","4","7"
"275","2023-09-08 18:42:05.888666","1","4","7"
"276","2023-09-08 18:42:06.724698","1","4","7"
"277","2023-09-08 18:42:07.632576","1","3","6"
"278","2023-09-08 18:42:08.470102","1","3","6"
"279","2023-09-08 18:42:09.307308","1","3","6"
"280","2023-09-08 18:42:10.214241","1","3","6"
"281","2023-09-08 18:42:11.049846","1","3","6"
"282","2023-09-08 18:42:11.889117","1","3","6"
"283","2023-09-08 18:42:12.796168","1","3","6"
"284","2023-09-08 18:42:13.633112","1","3","6"
"285","2023-09-08 18:42:14.470019","1","3","6"
"286","2023-09-08 18:42:15.376953","1","3","6"
"287","2023-09-08 18:42:16.214689","1","3","6"
"288","2023-09-08 18:42:17.052599","1","3","6"
"289","2023-09-08 18:42:17.959088","0","2","5"
"290","2023-09-08 18:42:18.796968","0","2","5"
"291","2023-09-08 18:42:19.634380","0","2","5"
"292","2023-09-08 18:42:20.540295","0","2","3"
"293","2023-09-08 18:42:21.379012","1","3","4"
"294","2023-09-08 18:42:22.215507","1","3","4"
"295","2023-09-08 18:42:23.123117","1","3","5"
"296","2023-09-08 18:42:23.960790","1","3","5"
"297","2023-09-08 18:42:24.798151","1","3","5"
"298","2023-09-08 18:42:25.704345","1","3","3"
"299","2023-09-08 18:42:26.541694","1","3","3"
"300","2023-09-08 18:42:27.380133","0","2","2"
"301","2023-09-08 18:42:28.287138","0","1","1"
"302","2023-09-08 18:42:29.123906","0","1","1"
"303","2023-09-08 18:42:29.960661","1","2","2"
"304","2023-09-08 18:42:30.866724","1","2","2"
"305","2023-09-08 18:42:31.705088","1","2","2"
"306","2023-09-08 18:42:32.543122","1","2","2"
"307","2023-09-08 18:42:33.449615","0","1","1"
"308","2023-09-08 18:42:34.288771","0","1","1"
"309","2023-09-08 18:42:35.126393","0","1","1"
"310","2023-09-08 18:42:36.032475","0","1","1"
"311","2023-09-08 18:42:36.870035","0","1","1"
"312","2023-09-08 18:42:37.706738","0","1","1"
"313","2023-09-08 18:42:38.613888","0","1","1"
"314","2023-09-08 18:42:39.450993","0","1","1"
"315","2023-09-08 18:42:40.289460","0","1","1"
"316","2023-09-08 18:42:41.197100","0","2","2"
"317","2023-09-08 18:42:42.033875","1","3","3"
"318","2023-09-08 18:42:42.871151","1","3","3"
"319","2023-09-08 18:42:43.778311","1","3","3"
"320","2023-09-08 18:42:44.614577","1","3","3"
"321","2023-09-08 18:42:45.452261","1","3","3"
"322","2023-09-08 18:42:46.360135","1","3","3"
"323","2023-09-08 18:42:47.195345","1","3","3"
"324","2023-09-08 18:42:48.035268","1","3","3"
"325","2023-09-08 18:42:48.941370","1","2","2"
"326","2023-09-08 18:42:49.780266","1","2","2"
"327","2023-09-08 18:42:50.615392","1","2","2"
"328","2023-09-08 18:42:51.524055","1","3","3"
"329","2023-09-08 18:42:52.361338","1","3","3"
"330","2023-09-08 18:42:53.196309","1","3","3"
"331","2023-09-08 18:42:54.105915","2","3","3"
"332","2023-09-08 18:42:54.940725","2","3","3"
"333","2023-09-08 18:42:55.779189","2","3","3"
"334","2023-09-08 18:42:56.685306","1","3","3"
"335","2023-09-08 18:42:57.525424","1","3","3"
"336","2023-09-08 18:42:58.363199","1","3","3"
"337","2023-09-08 18:42:59.269842","2","3","3"
"338","2023-09-08 18:43:00.106652","1","2","2"
"339","2023-09-08 18:43:00.943745","1","2","2"
"340","2023-09-08 18:43:01.851772","1","2","2"
"341","2023-09-08 18:43:02.688204","2","3","3"
"342","2023-09-08 18:43:03.525874","2","3","3"
"343","2023-09-08 18:43:04.439617","2","3","3"
"344","2023-09-08 18:43:05.269106","2","3","3"
"345","2023-09-08 18:43:06.107282","1","2","2"
"346","2023-09-08 18:43:07.014161","0","1","1"
"347","2023-09-08 18:43:07.852811","0","1","1"
"348","2023-09-08 18:43:08.689315","1","2","2"
"349","2023-09-08 18:43:09.596359","1","2","2"
"350","2023-09-08 18:43:10.435453","1","2","2"
"351","2023-09-08 18:43:11.272438","1","2","2"
"352","2023-09-08 18:43:12.178003","0","1","1"
"353","2023-09-08 18:43:13.014714","0","1","1"
"354","2023-09-08 18:43:13.852971","0","1","1"
"355","2023-09-08 18:43:14.759249","0","1","1"
"356","2023-09-08 18:43:15.597140","0","1","1"
"357","2023-09-08 18:43:16.435208","0","1","1"
"358","2023-09-08 18:43:17.341650","0","1","1"
"359","2023-09-08 18:43:18.177414","0","1","1"
"360","2023-09-08 18:43:19.015262","0","1","1"
"361","2023-09-08 18:43:19.923346","0","0","0"
"362","2023-09-08 18:43:20.760351","1","1","1"
"363","2023-09-08 18:43:21.597610","1","1","1"
"364","2023-09-08 18:43:22.504968","1","2","2"
"365","2023-09-08 18:43:23.341524","0","1","1"
"366","2023-09-08 18:43:24.179041","0","1","1"
"367","2023-09-08 18:43:25.085841","0","0","0"
"368","2023-09-08 18:43:25.923162","0","0","0"
"369","2023-09-08 18:43:26.760726","0","0","0"
"370","2023-09-08 18:43:27.667259","0","0","0"
"371","2023-09-08 18:43:28.505337","0","0","0"
"372","2023-09-08 18:43:29.342182","0","0","0"
"373","2023-09-08 18:43:30.250105","0","0","0"
"374","2023-09-08 18:43:31.087273","0","0","0"
"375","2023-09-08 18:43:31.924073","0","0","0"
"376","2023-09-08 18:43:32.831258","1","2","2"
"377","2023-09-08 18:43:33.667938","1","2","2"
"378","2023-09-08 18:43:34.505123","1","2","2"
"379","2023-09-08 18:43:35.412189","1","2","2"
"380","2023-09-08 18:43:36.249828","1","2","2"
"381","2023-09-08 18:43:37.087898","1","2","2"
"382","2023-09-08 18:43:37.995509","1","2","2"
"383","2023-09-08 18:43:38.832136","1","2","2"
"384","2023-09-08 18:43:39.669550","1","2","2"
"385","2023-09-08 18:43:40.575813","1","2","2"
"386","2023-09-08 18:43:41.413636","1","2","2"
"387","2023-09-08 18:43:42.250832","1","2","2"
"388","2023-09-08 18:43:43.156194","2","2","2"
"389","2023-09-08 18:43:43.995456","2","2","2"
"390","2023-09-08 18:43:44.830743","1","1","1"
"391","2023-09-08 18:43:45.739857","1","2","2"
"392","2023-09-08 18:43:46.577754","1","2","2"
"393","2023-09-08 18:43:47.414926","2","3","3"
"394","2023-09-08 18:43:48.321888","2","2","2"
"395","2023-09-08 18:43:49.159255","2","2","2"
"396","2023-09-08 18:43:49.996637","2","2","2"
"397","2023-09-08 18:43:50.903479","2","2","2"
"398","2023-09-08 18:43:51.740728","2","2","2"
"399","2023-09-08 18:43:52.578622","2","2","2"
"400","2023-09-08 18:43:53.484596","2","2","2"
"401","2023-09-08 18:43:54.322522","2","2","2"
"402","2023-09-08 18:43:55.157837","2","2","2"
"403","2023-09-08 18:43:56.066191","1","1","1"
"404","2023-09-08 18:43:56.904538","1","1","1"
"405","2023-09-08 18:43:57.741753","1","1","1"
"406","2023-09-08 18:43:58.648268","0","2","2"
"407","2023-09-08 18:43:59.485713","1","3","3"
"408","2023-09-08 18:44:00.323158","1","3","3"
"409","2023-09-08 18:44:01.229058","1","3","3"
"410","2023-09-08 18:44:02.067197","1","3","3"
"411","2023-09-08 18:44:02.903350","1","3","3"
"412","2023-09-08 18:44:03.810960","1","3","3"
"413","2023-09-08 18:44:04.648155","1","3","3"
"414","2023-09-08 18:44:05.486494","0","2","2"
"415","2023-09-08 18:44:06.392012","0","2","4"
"416","2023-09-08 18:44:08.412177","0","2","4"
"417","2023-09-08 18:44:09.131943","0","2","4"
"418","2023-09-08 18:44:09.852307","0","3","4"
"419","2023-09-08 18:44:10.591816","0","3","4"
"420","2023-09-08 18:44:11.326487","0","3","4"
"421","2023-09-08 18:44:11.974619","1","3","5"
"422","2023-09-08 18:44:12.700388","1","3","5"
"423","2023-09-08 18:44:13.273513","1","3","5"
"424","2023-09-08 18:44:14.138523","0","2","4"
"425","2023-09-08 18:44:14.975546","0","2","4"
"426","2023-09-08 18:44:15.813177","0","2","4"
"427","2023-09-08 18:44:16.717889","0","2","4"
"428","2023-09-08 18:44:17.558061","0","2","4"
"429","2023-09-08 18:44:18.396465","0","2","4"
"430","2023-09-08 18:44:19.301020","0","2","4"
"431","2023-09-08 18:44:20.138747","0","2","4"
"432","2023-09-08 18:44:21.683715","0","2","4"
"433","2023-09-08 18:44:21.881597","0","2","4"
"434","2023-09-08 18:44:22.720167","0","2","4"
"435","2023-09-08 18:44:23.557619","0","2","4"
"436","2023-09-08 18:44:24.464624","1","2","4"
"437","2023-09-08 18:44:25.302623","1","2","4"
"438","2023-09-08 18:44:26.139888","1","2","4"
"439","2023-09-08 18:44:27.046371","0","2","4"
"440","2023-09-08 18:44:27.883164","0","2","4"
"441","2023-09-08 18:44:28.720648","0","2","4"
"442","2023-09-08 18:44:29.628479","0","3","4"
"443","2023-09-08 18:44:30.464933","0","3","4"
"444","2023-09-08 18:44:31.302070","0","3","4"
"445","2023-09-08 18:44:32.210000","1","2","2"
"446","2023-09-08 18:44:33.046224","1","2","2"
"447","2023-09-08 18:44:33.884795","1","2","2"
"448","2023-09-08 18:44:34.791408","1","1","1"
"449","2023-09-08 18:44:35.629010","1","1","1"
"450","2023-09-08 18:44:36.465794","1","1","1"
"451","2023-09-08 18:44:37.372905","1","2","2"
"452","2023-09-08 18:44:38.209592","2","3","3"
"453","2023-09-08 18:44:39.046485","2","3","3"
"454","2023-09-08 18:44:39.954432","2","3","3"
"455","2023-09-08 18:44:40.791338","2","3","3"
"456","2023-09-08 18:44:41.628319","2","3","3"
"457","2023-09-08 18:44:42.535426","2","3","3"
"458","2023-09-08 18:44:43.374260","2","3","3"
"459","2023-09-08 18:44:44.210338","2","3","3"
"460","2023-09-08 18:44:45.117844","2","3","3"
"461","2023-09-08 18:44:45.953807","2","3","3"
"462","2023-09-08 18:44:46.792160","2","3","3"
"463","2023-09-08 18:44:47.698910","2","4","4"
"464","2023-09-08 18:44:48.536499","2","4","4"
"465","2023-09-08 18:44:49.373543","2","4","4"
"466","2023-09-08 18:44:50.280772","2","4","4"
"467","2023-09-08 18:44:51.116715","2","4","4"
"468","2023-09-08 18:44:51.956708","2","4","4"
"469","2023-09-08 18:44:52.862663","2","4","4"
"470","2023-09-08 18:44:53.700739","2","4","4"
"471","2023-09-08 18:44:56.495909","2","4","4"
"472","2023-09-08 18:44:56.585371","2","3","3"
"473","2023-09-08 18:44:56.673189","2","3","3"
"474","2023-09-08 18:44:57.117959","2","3","3"
"475","2023-09-08 18:44:58.027690","1","3","3"
"476","2023-09-08 18:44:58.865104","1","3","3"
"477","2023-09-08 18:44:59.702596","1","3","3"
"478","2023-09-08 18:45:00.606705","1","3","3"
"479","2023-09-08 18:45:01.450199","0","2","2"
"480","2023-09-08 18:45:02.284012","0","2","2"
"481","2023-09-08 18:45:03.190424","0","2","2"
"482","2023-09-08 18:45:04.028396","0","2","2"
"483","2023-09-08 18:45:04.863347","0","2","2"
"484","2023-09-08 18:45:05.772241","1","3","3"
"485","2023-09-08 18:45:06.608641","1","3","3"
"486","2023-09-08 18:45:07.446701","1","3","3"
"487","2023-09-08 18:45:08.353449","1","3","3"
"488","2023-09-08 18:45:09.191319","1","3","3"
"489","2023-09-08 18:45:10.028715","1","3","3"
"490","2023-09-08 18:45:10.934973","1","3","3"
"491","2023-09-08 18:45:11.772288","1","3","3"
"492","2023-09-08 18:45:12.609015","1","3","3"
"493","2023-09-08 18:45:13.516872","0","3","3"
"494","2023-09-08 18:45:14.355523","0","3","3"
"495","2023-09-08 18:45:15.192057","0","3","3"
"496","2023-09-08 18:45:16.099867","2","4","4"
"497","2023-09-08 18:45:16.936268","2","4","4"
"498","2023-09-08 18:45:17.772510","2","4","4"
"499","2023-09-08 18:45:18.678649","2","4","4"
"500","2023-09-08 18:45:19.518405","1","3","3"
"501","2023-09-08 18:45:20.354494","1","3","3"
"502","2023-09-08 18:45:21.262442","1","3","3"
"503","2023-09-08 18:45:22.099182","1","3","3"
"504","2023-09-08 18:45:22.937059","1","3","3"
"505","2023-09-08 18:45:23.843013","1","3","3"
"506","2023-09-08 18:45:24.679324","1","3","3"
"507","2023-09-08 18:45:25.518436","1","3","3"
"508","2023-09-08 18:45:26.425325","1","4","4"
"509","2023-09-08 18:45:27.263008","1","4","4"
"510","2023-09-08 18:45:28.100118","1","4","4"
"511","2023-09-08 18:45:29.006859","1","3","3"
"512","2023-09-08 18:45:29.845439","1","3","3"
"513","2023-09-08 18:45:30.679883","1","3","3"
"514","2023-09-08 18:45:31.588398","2","4","4"
"515","2023-09-08 18:45:32.426601","2","4","4"
"516","2023-09-08 18:45:33.263259","2","4","4"
"517","2023-09-08 18:45:34.170064","2","3","3"
"518","2023-09-08 18:45:35.007231","2","3","3"
"519","2023-09-08 18:45:35.843856","2","3","3"
"520","2023-09-08 18:45:36.749030","2","4","4"
"521","2023-09-08 18:45:37.588384","2","4","4"
"522","2023-09-08 18:45:38.427494","2","4","4"
"523","2023-09-08 18:45:39.332803","2","4","4"
"524","2023-09-08 18:45:40.169949","2","4","4"
"525","2023-09-08 18:45:41.007809","2","4","4"
"526","2023-09-08 18:45:41.915342","2","4","5"
"527","2023-09-08 18:45:42.751826","2","4","5"
"528","2023-09-08 18:45:43.589368","2","4","5"
"529","2023-09-08 18:45:44.494964","2","4","5"
"530","2023-09-08 18:45:45.333738","2","4","5"
"531","2023-09-08 18:45:46.170500","2","4","5"
"532","2023-09-08 18:45:47.077160","2","4","5"
"533","2023-09-08 18:45:47.914283","2","4","5"
"534","2023-09-08 18:45:48.753010","2","4","5"
"535","2023-09-08 18:45:49.659615","0","3","4"
"536","2023-09-08 18:45:50.496789","0","3","4"
